engine,kind,config,benchmark,benchmark_case,scenario,run_id,threads,real_time,cpu_time,time_unit,iterations,wall_time_seconds,hostname,run_date,json_file,build_dir,stdout_file,stderr_file,command,result_dir,aggregate_name,aggregate_unit,context_caches,context_cpu_scaling_enabled,context_date,context_executable,context_host_name,context_library_build_type,context_load_avg,context_mhz_per_cpu,context_num_cpus,family_index,items_per_second,ns/interaction,per_family_instance_index,repetitions,run_name,run_type
april,microbench,native,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::SoA, VectorPolicy::Auto>/4000/200_cv",default,20260423_233036,1,0.00197441273904104,0.0019782976065520455,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,10,0.0019761038785948474,0.001978297606581301,0,3,"BM_DirectSum_FullIntegration<Layout::SoA, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200_mean",default,20260423_233036,1,1474.1635600342272,1473.956377333342,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,11,1085242867.8501844,0.9214530991081157,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200_median",default,20260423_233036,1,1474.0679500178094,1473.8305780000046,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,11,1085335060.8118505,0.9213744548637187,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200_stddev",default,20260423_233036,1,1.1457746898095644,1.1472973500281018,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,11,844624.1484364436,0.0007172401537908352,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200_cv",default,20260423_233036,1,0.0007772371539172775,0.0007783794470931179,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,11,0.0007782812248373534,0.000778379447076644,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::SoA, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_mean",default,20260423_233036,1,1533.3974094331952,1533.1745900000014,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,12,1043325408.4924265,0.958473737184297,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_median",default,20260423_233036,1,1533.359160197203,1533.1401309999962,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,12,1043348854.847766,0.9584521949237285,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_stddev",default,20260423_233036,1,0.09821372357781834,0.10912237816447008,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,12,74255.52928093044,6.8218540071704e-05,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_cv",default,20260423_233036,1,6.404975186055783e-05,7.117413690274502e-05,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,12,7.117197441613869e-05,7.117413594670755e-05,0,3,"BM_DirectSum_FullIntegration<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_mean",default,20260423_233036,1,1459.0494596585377,1458.8436656666725,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,13,1096484865.2234766,0.9120052923647615,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_median",default,20260423_233036,1,1459.0482608320244,1458.8482900000201,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,13,1096481389.439047,0.9120081832958364,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_stddev",default,20260423_233036,1,0.013534967306330643,0.0161470118348837,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,13,12136.340086636703,1.0094400656603965e-05,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200_cv",default,20260423_233036,1,9.276565106640211e-06,1.1068363399655114e-05,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,13,1.1068406388047293e-05,1.1068357542564188e-05,0,3,"BM_DirectSum_UpdateForcesOnly<Layout::AoSoA<>, VectorPolicy::Auto>/4000/200",aggregate
april,microbench,native,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_mean,default,20260423_233036,1,5.449999742566831,5.449191296874971,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,14,1467740856.9719226,0.6813192419198512,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_median,default,20260423_233036,1,5.449905131944909,5.4490745703124075,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,14,1467772168.796262,0.6813046474509136,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_stddev,default,20260423_233036,1,0.001913247053655345,0.0019798987292921357,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,14,533269.1112236452,0.0002475492291686889,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native,force_kernel_bench,BM_Manual_AbsoluteMaxPerf/7998000_cv,default,20260423_233036,1,0.0003510545218400776,0.0003633380847590316,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,cv,percentage,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,14,0.00036332647462292893,0.00036333808578653065,0,3,BM_Manual_AbsoluteMaxPerf/7998000,aggregate
april,microbench,native,force_kernel_bench,BM_Manual_RealisticVectorRead/7998000_mean,default,20260423_233036,1,14.159472035200345,14.156680420289812,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,mean,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,15,565112728.0044618,1.770027559426083,0,3,BM_Manual_RealisticVectorRead/7998000,aggregate
april,microbench,native,force_kernel_bench,BM_Manual_RealisticVectorRead/7998000_median,default,20260423_233036,1,14.118443149784563,14.11538141304346,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,median,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,15,566615932.362222,1.7648638926035833,0,3,BM_Manual_RealisticVectorRead/7998000,aggregate
april,microbench,native,force_kernel_bench,BM_Manual_RealisticVectorRead/7998000_stddev,default,20260423_233036,1,0.2831990175975209,0.282852275626739,ms,3,152.911242,cm4r15c06s08,2026-04-23T23:30:36+02:00,results/april/native/force_kernel_bench/default/20260423_233036/force_kernel_bench.json,build/april-native,results/april/native/force_kernel_bench/default/20260423_233036/stdout.log,results/april/native/force_kernel_bench/default/20260423_233036/stderr.log,build/april-native/bin/force_kernel_bench --benchmark_repetitions=3 --benchmark_report_aggregates_only=true --benchmark_out_format=json --benchmark_out=force_kernel_bench.json,results/april/native/force_kernel_bench/default/20260423_233036,stddev,time,"[{'type': 'Data', 'level': 1, 'size': 49152, 'num_sharing': 2}, {'type': 'Instruction', 'level': 1, 'size': 32768, 'num_sharing': 2}, {'type': 'Unified', 'level': 2, 'size': 2097152, 'num_sharing': 2}, {'type': 'Unified', 'level': 3, 'size': 110100480, 'num_sharing': 112}]",True,2026-04-23T23:30:36+02:00,/dss/dssfs02/lwp-dss-0001/pr63so/pr63so-dss-0000/ge93qil2/april-benchmarks/build/april-native/bin/force_kernel_bench,cm4r15c06s08,release,"[36.7954, 20.5117, 13.1885]",2001,224,15,11244815.684472153,0.03536537579729487,0,3,BM_Manual_RealisticVectorRead/7998000,aggregate
