engine,kind,config,benchmark,scenario,run_id,scaling,n,particles,particles_processed,rho,dt,steps,steps_processed,bx,by,bz,schedule,layout,executor,ordering,threads,wall_time_seconds,integration_time_s,throughput_it_per_s,performance_mups,avg_step_time_s,median_step_time_s,min_step_time_s,max_step_time_s,std_deviation_s,hostname,run_date,build_dir,stdout_file,stderr_file,command,result_dir
april,argon_scaling,native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t3,20260423_200650,weak,46,97336,48668000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,3,7.09493,7.09485,70.47,6.86,0.01419,0.014224,0.011827,0.015794,0.000278,cm4r15c06s08,2026-04-23T20:21:27+02:00,build/april-native,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t3/20260423_200650/stdout.log,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t3/20260423_200650/stderr.log,build/april-native/bin/argon_block 46 0.8442 0.005 3 500 2 2 2 C08 SoA NativeSpinExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t3/20260423_200650
april,argon_scaling,native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260423_193432,weak,46,97336,48668000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,6.66276,6.66269,75.04,7.3,0.013325,0.013323,0.01144,0.019204,0.000404,cm4r15c06s08,2026-04-23T19:48:50+02:00,build/april-native,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_193432/stdout.log,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_193432/stderr.log,build/april-native/bin/argon_block 46 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_193432
april,argon_scaling,native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260423_195043,weak,46,97336,48668000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,6.6363,6.63624,75.34,7.33,0.013272,0.013271,0.011337,0.0191,0.000392,cm4r15c06s08,2026-04-23T20:05:02+02:00,build/april-native,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_195043/stdout.log,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_195043/stderr.log,build/april-native/bin/argon_block 46 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_195043
april,argon_scaling,native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260423_202314,weak,46,97336,48668000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,6.65385,6.65378,75.15,7.31,0.013308,0.013321,0.01137,0.018979,0.000371,cm4r15c06s08,2026-04-23T20:37:31+02:00,build/april-native,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_202314/stdout.log,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_202314/stderr.log,build/april-native/bin/argon_block 46 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_202314
april,argon_scaling,native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260424_002014,weak,46,97336,48668000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,6.73084,6.73078,74.29,7.23,0.013462,0.013486,0.011515,0.014961,0.000244,cm4r15c06s08,2026-04-24T00:34:34+02:00,build/april-native,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260424_002014/stdout.log,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260424_002014/stderr.log,build/april-native/bin/argon_block 46 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260424_002014
april,argon_scaling,native,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3,20260423_233036,weak,46,97336,48668000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,3,6.84367,6.84361,73.06,7.11,0.013687,0.0137,0.011051,0.019274,0.000397,cm4r15c06s08,2026-04-23T23:45:11+02:00,build/april-native,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3/20260423_233036/stdout.log,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3/20260423_233036/stderr.log,build/april-native/bin/argon_block 46 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor none weak_scaling,results/april/native/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3/20260423_233036
april,argon_scaling,native,argon_block,weak_n51_p132651_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4,20260423_234701,weak,51,132651,66325500,0.8442,1e-07,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,4,5.77531,5.77526,86.58,11.48,0.011551,0.011532,0.01136,0.014767,0.000176,cm4r15c06s08,2026-04-23T23:59:39+02:00,build/april-native,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_234701/stdout.log,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_234701/stderr.log,build/april-native/bin/argon_block 51 0.8442 0.0000001 4 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_234701
april,argon_scaling,native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t4,20260423_200650,weak,51,132651,66325500,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,4,7.13254,7.13244,70.1,9.3,0.014265,0.014286,0.012289,0.016175,0.000252,cm4r15c06s08,2026-04-23T20:21:35+02:00,build/april-native,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t4/20260423_200650/stdout.log,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t4/20260423_200650/stderr.log,build/april-native/bin/argon_block 51 0.8442 0.005 4 500 2 2 2 C08 SoA NativeSpinExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t4/20260423_200650
april,argon_scaling,native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4,20260423_193432,weak,51,132651,66325500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,4,6.83157,6.83152,73.19,9.71,0.013663,0.013683,0.011551,0.020262,0.000398,cm4r15c06s08,2026-04-23T19:49:02+02:00,build/april-native,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_193432/stdout.log,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_193432/stderr.log,build/april-native/bin/argon_block 51 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_193432
april,argon_scaling,native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4,20260423_195043,weak,51,132651,66325500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,4,6.82521,6.82515,73.26,9.72,0.01365,0.013673,0.011522,0.019297,0.000369,cm4r15c06s08,2026-04-23T20:05:10+02:00,build/april-native,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_195043/stdout.log,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_195043/stderr.log,build/april-native/bin/argon_block 51 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_195043
april,argon_scaling,native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4,20260423_202314,weak,51,132651,66325500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,4,6.81684,6.81679,73.35,9.73,0.013634,0.013644,0.011533,0.02184,0.000436,cm4r15c06s08,2026-04-23T20:37:38+02:00,build/april-native,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_202314/stdout.log,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_202314/stderr.log,build/april-native/bin/argon_block 51 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260423_202314
april,argon_scaling,native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4,20260424_002014,weak,51,132651,66325500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,4,6.81778,6.81773,73.34,9.73,0.013635,0.01365,0.011515,0.019393,0.000374,cm4r15c06s08,2026-04-24T00:34:42+02:00,build/april-native,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260424_002014/stdout.log,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260424_002014/stderr.log,build/april-native/bin/argon_block 51 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t4/20260424_002014
april,argon_scaling,native,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4,20260423_233036,weak,51,132651,66325500,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,4,6.99986,6.99979,71.43,9.48,0.014,0.013958,0.011208,0.036622,0.001085,cm4r15c06s08,2026-04-23T23:45:19+02:00,build/april-native,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4/20260423_233036/stdout.log,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4/20260423_233036/stderr.log,build/april-native/bin/argon_block 51 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor none weak_scaling,results/april/native/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4/20260423_233036
april,argon_scaling,native,argon_block,weak_n58_p195112_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6,20260423_234701,weak,58,195112,97556000,0.8442,1e-07,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,6,5.87195,5.87188,85.15,16.61,0.011744,0.011726,0.011636,0.017499,0.000272,cm4r15c06s08,2026-04-23T23:59:46+02:00,build/april-native,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_234701/stdout.log,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_234701/stderr.log,build/april-native/bin/argon_block 58 0.8442 0.0000001 6 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_234701
april,argon_scaling,native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6,20260423_200650,weak,58,195112,97556000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,6,7.70828,7.70818,64.87,12.66,0.015416,0.015487,0.012852,0.017285,0.000284,cm4r15c06s08,2026-04-23T20:21:43+02:00,build/april-native,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6/20260423_200650/stdout.log,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6/20260423_200650/stderr.log,build/april-native/bin/argon_block 58 0.8442 0.005 6 500 2 2 2 C08 SoA NativeSpinExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6/20260423_200650
april,argon_scaling,native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6,20260423_193432,weak,58,195112,97556000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,6,7.15739,7.15733,69.86,13.63,0.014315,0.014347,0.01185,0.02265,0.000505,cm4r15c06s08,2026-04-23T19:49:10+02:00,build/april-native,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_193432/stdout.log,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_193432/stderr.log,build/april-native/bin/argon_block 58 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_193432
april,argon_scaling,native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6,20260423_195043,weak,58,195112,97556000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,6,7.17369,7.17362,69.7,13.6,0.014347,0.014378,0.011877,0.022992,0.000518,cm4r15c06s08,2026-04-23T20:05:17+02:00,build/april-native,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_195043/stdout.log,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_195043/stderr.log,build/april-native/bin/argon_block 58 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_195043
april,argon_scaling,native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6,20260423_202314,weak,58,195112,97556000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,6,7.16459,7.16451,69.79,13.62,0.014329,0.014359,0.011941,0.023056,0.000519,cm4r15c06s08,2026-04-23T20:37:46+02:00,build/april-native,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_202314/stdout.log,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_202314/stderr.log,build/april-native/bin/argon_block 58 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260423_202314
april,argon_scaling,native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6,20260424_002014,weak,58,195112,97556000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,6,7.17314,7.17307,69.71,13.6,0.014346,0.01438,0.011882,0.022522,0.000502,cm4r15c06s08,2026-04-24T00:34:49+02:00,build/april-native,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260424_002014/stdout.log,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260424_002014/stderr.log,build/april-native/bin/argon_block 58 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t6/20260424_002014
april,argon_scaling,native,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6,20260423_233036,weak,58,195112,97556000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,6,7.40158,7.4015,67.55,13.18,0.014803,0.014778,0.011651,0.037413,0.001203,cm4r15c06s08,2026-04-23T23:45:27+02:00,build/april-native,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6/20260423_233036/stdout.log,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6/20260423_233036/stderr.log,build/april-native/bin/argon_block 58 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor none weak_scaling,results/april/native/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6/20260423_233036
april,argon_scaling,native,argon_block,weak_n64_p262144_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8,20260423_234701,weak,64,262144,131072000,0.8442,1e-07,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,8,5.8539,5.85384,85.41,22.39,0.011708,0.011693,0.011584,0.016349,0.000224,cm4r15c06s08,2026-04-23T23:59:53+02:00,build/april-native,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_234701/stdout.log,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_234701/stderr.log,build/april-native/bin/argon_block 64 0.8442 0.0000001 8 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_234701
april,argon_scaling,native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8,20260423_200650,weak,64,262144,131072000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,8,7.67687,7.67679,65.13,17.07,0.015354,0.015378,0.013193,0.017497,0.000359,cm4r15c06s08,2026-04-23T20:21:52+02:00,build/april-native,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8/20260423_200650/stdout.log,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8/20260423_200650/stderr.log,build/april-native/bin/argon_block 64 0.8442 0.005 8 500 2 2 2 C08 SoA NativeSpinExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8/20260423_200650
april,argon_scaling,native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8,20260423_193432,weak,64,262144,131072000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,8,7.29538,7.2953,68.54,17.97,0.014591,0.014506,0.011991,0.023329,0.000512,cm4r15c06s08,2026-04-23T19:49:18+02:00,build/april-native,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_193432/stdout.log,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_193432/stderr.log,build/april-native/bin/argon_block 64 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_193432
april,argon_scaling,native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8,20260423_195043,weak,64,262144,131072000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,8,7.29081,7.29073,68.58,17.98,0.014581,0.014514,0.011974,0.02329,0.000508,cm4r15c06s08,2026-04-23T20:05:25+02:00,build/april-native,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_195043/stdout.log,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_195043/stderr.log,build/april-native/bin/argon_block 64 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_195043
april,argon_scaling,native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8,20260423_202314,weak,64,262144,131072000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,8,7.2242,7.22411,69.21,18.14,0.014448,0.014437,0.011977,0.023713,0.000515,cm4r15c06s08,2026-04-23T20:37:54+02:00,build/april-native,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_202314/stdout.log,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_202314/stderr.log,build/april-native/bin/argon_block 64 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260423_202314
april,argon_scaling,native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8,20260424_002014,weak,64,262144,131072000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,8,7.30893,7.30886,68.41,17.93,0.014618,0.01456,0.012286,0.021435,0.000483,cm4r15c06s08,2026-04-24T00:34:57+02:00,build/april-native,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260424_002014/stdout.log,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260424_002014/stderr.log,build/april-native/bin/argon_block 64 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t8/20260424_002014
april,argon_scaling,native,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8,20260423_233036,weak,64,262144,131072000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,8,7.40682,7.40675,67.51,17.7,0.014813,0.014789,0.011795,0.024275,0.000527,cm4r15c06s08,2026-04-23T23:45:35+02:00,build/april-native,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8/20260423_233036/stdout.log,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8/20260423_233036/stderr.log,build/april-native/bin/argon_block 64 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor none weak_scaling,results/april/native/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8/20260423_233036
