engine,config,benchmark,scaling,scenario,run_id,run_date,hostname,n_dim,atoms,rho,dt,steps,ranks,threads,bind,loop_time_s,timesteps_per_second,matom_step_per_second,cpu_use_percent,pair_time_s,neigh_time_s,comm_time_s,output_time_s,modify_time_s,other_time_s,total_neighbors,neighbor_list_builds,wall_time_s,wall_time_process_s,exit_status,result_dir
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose,20260630_175500_strong_rep3,2026-06-30T18:10:20+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,3,close,27.3248,,18.298,299.0,22.262,0.0,1.0138,,2.1843,,40000000,0,33.170248,33.170248,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose\20260630_175500_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose,20260630_175500_strong_rep1,2026-06-30T18:00:36+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,45,close,13.6039,,36.754,4468.6,6.9348,0.0,1.1849,,3.3553,,40000000,0,17.763045,17.763045,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose\20260630_175500_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose,20260630_175500_strong_rep2,2026-06-30T18:07:05+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,45,close,13.5993,,36.767,4471.3,6.9299,0.0,1.1847,,3.355,,40000000,0,17.724823,17.724823,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose\20260630_175500_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose,20260630_175500_strong_rep3,2026-06-30T18:13:35+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,45,close,13.6238,,36.701,4470.9,6.9411,0.0,1.1945,,3.352,,40000000,0,17.764522,17.764522,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose\20260630_175500_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose,20260630_175500_strong_rep1,2026-06-30T17:57:56+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,4,close,21.8776,,22.854,398.8,16.956,0.0,1.0404,,1.9916,,40000000,0,26.931978,26.931978,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose\20260630_175500_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose,20260630_175500_strong_rep2,2026-06-30T18:04:26+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,4,close,21.7882,,22.948,398.8,16.902,0.0,1.0178,,2.0079,,40000000,0,26.819066,26.819066,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose\20260630_175500_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose,20260630_175500_strong_rep3,2026-06-30T18:10:55+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,4,close,21.8206,,22.914,398.6,16.916,0.0,1.0447,,1.9888,,40000000,0,26.854343,26.854343,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose\20260630_175500_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose,20260630_175500_strong_rep1,2026-06-30T18:00:55+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,50,close,15.0577,,33.206,4968.0,7.7511,0.0,1.24,,3.7598,,40000000,0,19.407693,19.407693,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose\20260630_175500_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose,20260630_175500_strong_rep2,2026-06-30T18:07:25+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,50,close,15.0431,,33.238,4968.1,7.7371,0.0,1.2522,,3.7512,,40000000,0,19.405912,19.405912,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose\20260630_175500_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose,20260630_175500_strong_rep3,2026-06-30T18:13:55+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,50,close,15.0691,,33.18,4968.2,7.7471,0.0,1.2509,,3.7576,,40000000,0,19.439647,19.439647,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t50_bindclose\20260630_175500_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose,20260630_175500_strong_rep1,2026-06-30T18:01:17+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,56,close,16.9499,,29.499,5565.3,8.6733,0.0,1.3335,,4.4433,,40000000,0,21.582483,21.582483,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose\20260630_175500_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose,20260630_175500_strong_rep2,2026-06-30T18:07:46+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,56,close,16.4954,,30.312,5562.8,8.5966,0.0,1.269,,4.3044,,40000000,0,21.135584,21.135584,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose\20260630_175500_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose,20260630_175500_strong_rep3,2026-06-30T18:14:16+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,56,close,17.0397,,29.343,5560.9,8.7389,0.0,1.3481,,4.4418,,40000000,0,21.682432,21.682432,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose\20260630_175500_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose,20260630_175500_strong_rep1,2026-06-30T17:58:25+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,6,close,16.5428,,30.225,597.7,11.692,0.0,1.0718,,1.8806,,40000000,0,20.850853,20.850853,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose\20260630_175500_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose,20260630_175500_strong_rep2,2026-06-30T18:04:55+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,6,close,16.5221,,30.262,597.9,11.708,0.0,1.0672,,1.8279,,40000000,0,20.842774,20.842774,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose\20260630_175500_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose,20260630_175500_strong_rep3,2026-06-30T18:11:24+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,6,close,16.5013,,30.301,597.5,11.743,0.0,1.0639,,1.7992,,40000000,0,20.796068,20.796068,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose\20260630_175500_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose,20260630_175500_strong_rep1,2026-06-30T17:58:48+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,8,close,13.9687,,35.794,795.8,9.2061,0.0,1.0721,,1.8132,,40000000,0,17.905872,17.905872,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose\20260630_175500_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose,20260630_175500_strong_rep2,2026-06-30T18:05:17+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,8,close,13.965,,35.804,796.2,9.2215,0.0,1.0747,,1.7891,,40000000,0,17.906532,17.906532,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose\20260630_175500_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose,20260630_175500_strong_rep3,2026-06-30T18:11:47+02:00,cm4r15c06s03,100,1000000,0.8442,1e-07,500,1,8,close,13.9873,,35.747,795.7,9.2307,0.0,1.0676,,1.8064,,40000000,0,17.929997,17.929997,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose\20260630_175500_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260630_013656_strong_rep1,2026-06-30T01:49:29+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,11,close,31.8381,,15.704,1096.8,14.999,11.099,2.1766,,1.9633,,37710977,84,36.914871,36.914871,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260630_013656_strong_rep2,2026-06-30T02:05:45+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,11,close,31.8153,,15.716,1096.5,14.996,11.083,2.167,,1.9539,,37710977,84,36.6646,36.6646,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260630_013656_strong_rep3,2026-06-30T02:21:59+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,11,close,31.8537,,15.697,1096.7,15.01,11.091,2.1805,,1.96,,37710977,84,36.705798,36.705798,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260630_013656_strong_rep1,2026-06-30T01:50:08+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,16,close,25.2314,,19.817,1593.8,11.196,7.9045,2.1778,,2.3242,,37710977,84,29.649504,29.649504,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260630_013656_strong_rep2,2026-06-30T02:06:24+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,16,close,25.1973,,19.843,1593.7,11.184,7.9075,2.1701,,2.3159,,37710977,84,29.622606,29.622606,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260630_013656_strong_rep3,2026-06-30T02:22:37+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,16,close,25.2254,,19.821,1594.0,11.197,7.9057,2.177,,2.3202,,37710977,84,29.65554,29.65554,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260630_013656_strong_rep1,2026-06-30T01:37:06+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,1,close,267.372,,1.87,100.0,147.22,112.55,1.8896,,3.9713,,37710977,84,290.491957,290.491957,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260630_013656_strong_rep2,2026-06-30T01:53:19+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,1,close,267.193,,1.871,100.0,146.96,112.57,1.8816,,4.0432,,37710977,84,293.382514,293.382514,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260630_013656_strong_rep3,2026-06-30T02:09:35+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,1,close,267.216,,1.871,100.0,147.04,112.46,1.8665,,4.1129,,37710977,84,290.34113,290.34113,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260630_013656_strong_rep1,2026-06-30T01:50:39+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,23,close,21.6705,,23.073,2290.3,9.1273,5.7738,2.2033,,2.9386,,37710977,84,25.9686,25.9686,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260630_013656_strong_rep2,2026-06-30T02:06:55+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,23,close,21.6956,,23.046,2289.8,9.1394,5.7736,2.2005,,2.9378,,37710977,84,25.988906,25.988906,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260630_013656_strong_rep3,2026-06-30T02:23:09+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,23,close,21.6619,,23.082,2289.7,9.1452,5.7613,2.172,,2.943,,37710977,84,25.992014,25.992014,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260630_013656_strong_rep1,2026-06-30T01:41:58+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,2,close,138.648,,3.606,199.8,75.227,56.977,2.0328,,2.7229,,37710977,84,151.800292,151.800292,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260630_013656_strong_rep2,2026-06-30T01:58:14+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,2,close,139.014,,3.597,199.8,75.439,57.076,2.0502,,2.7493,,37710977,84,152.191256,152.191256,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260630_013656_strong_rep3,2026-06-30T02:14:28+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,2,close,138.923,,3.599,199.8,75.352,57.16,2.0547,,2.6823,,37710977,84,152.110134,152.110134,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260630_013656_strong_rep1,2026-06-30T01:51:07+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,32,close,20.0749,,24.907,3186.1,8.3354,4.3889,2.1876,,3.5065,,37710977,84,24.421078,24.421078,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260630_013656_strong_rep2,2026-06-30T02:07:23+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,32,close,20.1107,,24.862,3185.9,8.3455,4.3943,2.1999,,3.5013,,37710977,84,24.443365,24.443365,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260630_013656_strong_rep3,2026-06-30T02:23:37+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,32,close,20.1395,,24.827,3185.4,8.3656,4.4012,2.2007,,3.501,,37710977,84,24.47223,24.47223,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose,20260630_013656_strong_rep1,2026-06-30T01:51:33+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,37,close,19.5773,,25.54,3681.2,8.3338,3.9228,2.2265,,3.4236,,37710977,84,23.950831,23.950831,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose,20260630_013656_strong_rep2,2026-06-30T02:07:50+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,37,close,19.5822,,25.533,3682.2,8.3424,3.9262,2.219,,3.4078,,37710977,84,23.948587,23.948587,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose,20260630_013656_strong_rep3,2026-06-30T02:24:03+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,37,close,19.5804,,25.536,3681.0,8.349,3.9185,2.2142,,3.4142,,37710977,84,24.179117,24.179117,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t37_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260630_013656_strong_rep1,2026-06-30T01:44:32+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,3,close,94.9536,,5.266,299.6,50.598,38.325,2.0931,,2.2841,,37710977,84,104.673358,104.673358,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260630_013656_strong_rep2,2026-06-30T02:00:48+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,3,close,95.0352,,5.261,299.6,50.693,38.366,2.0696,,2.2467,,37710977,84,104.758181,104.758181,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260630_013656_strong_rep3,2026-06-30T02:17:02+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,3,close,95.0838,,5.259,299.6,50.669,38.402,2.0922,,2.2592,,37710977,84,104.801222,104.801222,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260630_013656_strong_rep1,2026-06-30T01:51:59+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,45,close,19.2463,,25.979,4477.5,8.5858,3.3646,2.2311,,3.3342,,37710977,84,23.792356,23.792356,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260630_013656_strong_rep2,2026-06-30T02:08:16+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,45,close,19.2913,,25.918,4477.8,8.591,3.3775,2.2552,,3.3376,,37710977,84,23.787881,23.787881,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260630_013656_strong_rep3,2026-06-30T02:24:29+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,45,close,19.2637,,25.956,4476.8,8.585,3.3799,2.2365,,3.3323,,37710977,84,23.743897,23.743897,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260630_013656_strong_rep1,2026-06-30T01:46:19+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,4,close,73.0001,,6.849,399.5,38.292,28.953,2.0961,,2.0267,,37710977,84,80.990693,80.990693,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260630_013656_strong_rep2,2026-06-30T02:02:35+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,4,close,72.9723,,6.852,399.4,38.254,28.925,2.1242,,2.0229,,37710977,84,80.959065,80.959065,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260630_013656_strong_rep3,2026-06-30T02:18:48+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,4,close,72.9761,,6.852,399.3,38.224,28.975,2.1056,,2.0236,,37710977,84,80.987418,80.987418,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose,20260630_013656_strong_rep1,2026-06-30T01:52:25+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,50,close,19.7765,,25.282,4973.6,8.8962,3.1427,2.2868,,3.6786,,37710977,84,24.427544,24.427544,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose,20260630_013656_strong_rep2,2026-06-30T02:08:41+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,50,close,19.7642,,25.298,4974.5,8.8913,3.1395,2.2816,,3.6735,,37710977,84,24.435899,24.435899,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose\20260630_013656_strong_rep2
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose,20260630_013656_strong_rep3,2026-06-30T02:24:55+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,50,close,19.8036,,25.248,4973.0,8.8983,3.1445,2.3115,,3.6743,,37710977,84,24.44829,24.44829,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t50_bindclose\20260630_013656_strong_rep3
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260630_013656_strong_rep1,2026-06-30T01:52:51+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,56,close,20.6158,,24.253,5571.1,9.3995,2.912,2.3601,,4.116,,37710977,84,25.467276,25.467276,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose\20260630_013656_strong_rep1
lammps,openmp-native,argon_block,strong,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260630_013656_strong_rep2,2026-06-30T02:09:08+02:00,cm4r15c06s04,100,1000000,0.8442,0.005,500,1,56,close,20.6425,,24.222,5571.3,9.4305,2.9039,2.3674,,4.1175,,37710977,84,25.517145,25.517145,0,results\lammps\openmp-native\argon_block\strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose\20260630_013656_strong_rep2
