engine,config,benchmark,scenario,run_id,date,hostname,cpu_scaling_enabled,implementation,layout,vector_policy,baseline_variant,kernel,benchmark_args,arg0,arg1,arg2,name,run_name,run_type,aggregate_name,repetition_index,repetitions,threads,iterations,real_time_ms,cpu_time_ms,time_unit,items_per_second,ns_per_interaction,json_path
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,1,5935.172721117738,5934.406007000007,ms,706604838.8084269,1.4152181602468727,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,1,5788.259121730717,5787.477993999914,ms,724543575.6900196,1.3801792377327329,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,1,5787.795703054431,5787.006833999953,ms,724602565.7622428,1.3800668770031939,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,1,5903.2644118923545,5902.4553940000715,ms,710429765.2571043,1.4075986802694003,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,1,5892.831175032597,5892.013347999978,ms,711688815.4069428,1.4051084945436454,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,1,5944.525268863493,5943.725913000094,ms,705496865.32962,1.417440741615178,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,1,5796.221713198858,5795.400272000052,ms,723553128.8942112,1.3820685172466545,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,1,5894.7298252172,5893.9183979999825,ms,711458781.2113127,1.4055628047733473,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,1,5985.403630263704,5984.578230000125,ms,700680956.7597402,1.4271830714858353,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,1,5997.671792695275,5996.803870000008,ms,699252483.6400886,1.4300986030029015,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,5892.587536306637,5891.778626000018,ms,711831177.6759708,1.4050525187919762,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,5898.997118554777,5898.1868960000265,ms,710944273.2342085,1.4065807425213737,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,78.48518400037028,78.47210903330199,ms,9511569.33646064,0.018713777528165765,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_Restrict,BM_Baseline_Handcoded_SoA_Scalar_Restrict,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Scalar_Restrict/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,0.013319307268121352,0.013318916750709186,ms,0.013362113988199538,0.013318916750710025,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,2,4421.698177044219,4421.08401400003,ms,948473267.352836,1.0543259725084015,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,2,4421.744662325998,4421.123865500022,ms,948464717.9243296,1.0543354761666335,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,2,4421.58447687446,4420.97487899997,ms,948496681.1095123,1.0542999463427127,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,2,4421.881227943641,4421.263507999982,ms,948434761.3329402,1.0543687776633042,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,2,4421.714206141858,4421.115423500055,ms,948466528.9919789,1.0543334629454877,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,2,4421.9243938872705,4421.360573499953,ms,948413939.62144,1.0543919255332228,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,2,4421.496019875148,4420.903772999964,ms,948511936.7695485,1.0542829892113008,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,2,4421.7526243976445,4421.148598999991,ms,948459411.8705866,1.0543413745325834,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,2,4421.648009611717,4421.0165629999665,ms,948487738.1130118,1.0543098870096836,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,2,4421.816367877236,4421.199339499992,ms,948448526.7461909,1.0543534749647034,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,4421.726016597919,4421.119053799992,ms,948465750.9832375,1.0543343286878033,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,4421.729434233928,4421.119644500038,ms,948465623.4581542,1.0543344695560606,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,0.1302112520301221,0.13557209933880754,ms,29084.237653465014,3.233080672277687e-05,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_LocalAcc,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Scalar_LocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,2.9448059771533917e-05,3.066465699951736e-05,ms,3.0664510155811655e-05,3.0664662852261425e-05,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,2,4421.186580489203,4420.562787999984,ms,948585101.2868851,1.0542016721993246,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,2,4421.615127043242,4420.993714000019,ms,948492640.1774977,1.0543044380532707,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,2,4420.972835304445,4420.362492000038,ms,948628083.6897401,1.054153906250009,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,2,4421.368951832554,4420.764184499944,ms,948541886.6499263,1.054249700592363,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,2,4421.338434833453,4420.702222999978,ms,948555181.6141906,1.0542349242120672,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,2,4421.611608466924,4420.983511999964,ms,948494828.9488292,1.054302005112934,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,2,4421.238700990954,4420.612251500017,ms,948574487.2957635,1.0542134680965776,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,2,4421.059258606382,4420.437212000024,ms,948612048.7395755,1.0541717252365745,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,2,4421.04316940862,4420.435252000061,ms,948612469.3496454,1.0541712578220535,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,2,4420.910791661468,4420.270341999981,ms,948647859.8733675,1.0541319306127852,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,4421.234545863725,4420.612397100001,ms,948574458.7625421,1.0542135028187958,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,4421.212640740078,4420.587519750001,ms,948579794.2913244,1.054207570147951,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,0.24918843511546104,0.24904762148821255,ms,53439.65392863492,5.939208636144974e-05,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,Scalar,SoA_Scalar_RestrictLocalAcc,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc,16/500,16,500,,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Scalar_RestrictLocalAcc/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,5.636173166804477e-05,5.633781003998273e-05,ms,5.63368045966042e-05,5.63378160141612e-05,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
